replicate,A_rgb_only__auroc,A_rgb_only__pr_auc,A_rgb_only__f1_at_locked_threshold,A_rgb_only__false_match_rate_at_locked_90_recall_threshold,A_rgb_only__achieved_recall_at_locked_90_recall_threshold,B_rgb_2d__auroc,B_rgb_2d__pr_auc,B_rgb_2d__f1_at_locked_threshold,B_rgb_2d__false_match_rate_at_locked_90_recall_threshold,B_rgb_2d__achieved_recall_at_locked_90_recall_threshold,C_rgb_2d_3d__auroc,C_rgb_2d_3d__pr_auc,C_rgb_2d_3d__f1_at_locked_threshold,C_rgb_2d_3d__false_match_rate_at_locked_90_recall_threshold,C_rgb_2d_3d__achieved_recall_at_locked_90_recall_threshold,geometry_only__auroc,geometry_only__pr_auc,geometry_only__f1_at_locked_threshold,geometry_only__false_match_rate_at_locked_90_recall_threshold,geometry_only__achieved_recall_at_locked_90_recall_threshold
8208,0.703472222222,0.691918539327,0.620537681798,0.613492063492,0.823,0.84745,0.788665478107,0.751460674157,0.303174603175,0.832,0.899511904762,0.874307752523,0.77994902294,0.249206349206,0.872,0.891817460317,0.856365476959,0.796854521625,0.285714285714,0.907
8209,0.747260989011,0.735175223263,0.673872180451,0.561355311355,0.84,0.810134615385,0.780522067358,0.7330472103,0.434065934066,0.853,0.876365384615,0.868399809726,0.766904661907,0.317765567766,0.851,0.837975274725,0.818924316241,0.759031024224,0.407509157509,0.887
8210,0.723835581788,0.701627208196,0.650913954525,0.605396290051,0.848,0.818273187184,0.778709984382,0.72626176219,0.409780775717,0.846,0.878820404722,0.858890180089,0.759420289855,0.313659359191,0.868,0.852849915683,0.820035557353,0.762025316456,0.380269814503,0.897
8211,0.74963490364,0.760954337843,0.702260702261,0.537473233405,0.854,0.805706638116,0.808233508851,0.754026991728,0.460385438972,0.861,0.877569593148,0.884601055606,0.789695945946,0.359743040685,0.878,0.840307280514,0.83692718808,0.787569178374,0.444325481799,0.92
8212,0.723145004421,0.72750110335,0.647306791569,0.572060123784,0.818,0.851874447392,0.817928762469,0.763686131387,0.309460654288,0.834,0.9111688771,0.900140542346,0.80348583878,0.232537577365,0.873,0.900975243148,0.880875693106,0.816926503341,0.276746242263,0.911
8213,0.688471456693,0.686341607941,0.65036900369,0.601377952756,0.835,0.807137795276,0.782351328573,0.745397395599,0.387795275591,0.826,0.872062007874,0.862788473074,0.795838751625,0.298228346457,0.851,0.874011811024,0.85918243917,0.810013410818,0.313976377953,0.896
8214,0.784789150461,0.815181738769,0.71546291808,0.518935516888,0.851,0.834931422723,0.831103188982,0.767400881057,0.406345957011,0.866,0.903932446264,0.908854593849,0.793906051629,0.31934493347,0.892,0.855157625384,0.846739211073,0.784263959391,0.436028659161,0.926
8215,0.717737373737,0.716815494862,0.67643020595,0.587878787879,0.857,0.807083838384,0.782410467084,0.755793226381,0.39696969697,0.844,0.859081818182,0.857389551527,0.781599312124,0.323232323232,0.84,0.83866969697,0.828064192493,0.778220451527,0.371717171717,0.873
8216,0.787212058212,0.811660330152,0.722606120434,0.510395010395,0.847,0.866598752599,0.872713023654,0.782728525494,0.335758835759,0.85,0.93111954262,0.935400287303,0.828193832599,0.238045738046,0.905,0.89556964657,0.889233156626,0.824049513705,0.329521829522,0.929
8217,0.742278017241,0.752259099328,0.699479413157,0.54525862069,0.855,0.825429956897,0.812417591642,0.776556776557,0.358836206897,0.844,0.880007543103,0.884519628903,0.804910127137,0.290948275862,0.852,0.856533405172,0.855573967009,0.799279927993,0.348060344828,0.884
8218,0.772715767635,0.777812548104,0.715168806467,0.538381742739,0.871,0.836248962656,0.837420960219,0.76563876652,0.414937759336,0.867,0.885200207469,0.893533549143,0.788998710786,0.313278008299,0.87,0.841391078838,0.839345348487,0.778359511344,0.402489626556,0.888
8219,0.756512526096,0.772700897491,0.698167791707,0.542797494781,0.841,0.831810020877,0.812960518406,0.77161055505,0.362212943633,0.846,0.895411273486,0.899803798467,0.806494076349,0.276617954071,0.859,0.864717118998,0.858275013065,0.798756108396,0.353862212944,0.894
8220,0.691676240209,0.676243829936,0.634851138354,0.629242819843,0.844,0.802504786771,0.754128437156,0.729882557634,0.396866840731,0.833,0.861485639687,0.838374918141,0.76178556529,0.322889469104,0.851,0.851960835509,0.819058060953,0.771084337349,0.360313315927,0.889
8221,0.762557315937,0.778992973998,0.687469995199,0.547064305685,0.841,0.866355079217,0.857710673957,0.769299419902,0.350419384902,0.861,0.922921714818,0.922546998214,0.806729939603,0.257222739981,0.906,0.892123019571,0.872888245028,0.812121212121,0.333643988816,0.933
8222,0.699183748846,0.684441746998,0.65873015873,0.602954755309,0.858,0.828525392428,0.792605456892,0.756928668787,0.335180055402,0.827,0.881709141274,0.862984163572,0.796256911952,0.29270544783,0.881,0.87735734072,0.856269203068,0.81076312307,0.310249307479,0.915
8223,0.756092150171,0.785473722988,0.712143202709,0.524459613197,0.85,0.848428896473,0.835555426319,0.801131008483,0.304891922639,0.846,0.900825938567,0.909240801903,0.829834747655,0.261660978385,0.87,0.87680887372,0.877006395334,0.826581702321,0.317406143345,0.905
8224,0.755732937685,0.750968661881,0.702325581395,0.5568743818,0.864,0.820107814045,0.791560405934,0.753926701571,0.42037586548,0.862,0.886284866469,0.882558945505,0.787118360519,0.347181008902,0.891,0.841026706231,0.826644122139,0.780528745279,0.436201780415,0.927
8225,0.71657306338,0.706504283341,0.653618570778,0.585387323944,0.837,0.8535625,0.822609146363,0.760601915185,0.31161971831,0.83,0.912267605634,0.895475011741,0.808766652342,0.24823943662,0.902,0.905053697183,0.882374582483,0.828345070423,0.279049295775,0.936
8226,0.753673448627,0.770668543774,0.691860465116,0.531027466938,0.846,0.828834181078,0.823786121016,0.761408083442,0.430315361139,0.872,0.892516785351,0.896823737305,0.792070856179,0.338758901322,0.891,0.85610681587,0.844625015295,0.796610169492,0.418107833164,0.935
8227,0.716621226874,0.739277114809,0.658379373849,0.597857838364,0.825,0.840712755599,0.797016416123,0.780880265026,0.27458617332,0.82,0.894971762415,0.888664120396,0.807692307692,0.230769230769,0.835,0.889505355404,0.876189376898,0.807745504841,0.270691333982,0.871
8228,0.77016684492,0.806145372589,0.713472485769,0.544385026738,0.856,0.857269518717,0.843692345859,0.797758056983,0.302673796791,0.849,0.907995721925,0.91431575649,0.818021201413,0.258823529412,0.878,0.874490909091,0.868620689482,0.809139784946,0.339037433155,0.902
8229,0.757998219056,0.753474784855,0.681420009221,0.565449688335,0.846,0.821724844167,0.775917706697,0.7425614489,0.404274265361,0.859,0.891604630454,0.87934848081,0.771074380165,0.325912733749,0.882,0.845144256456,0.817798409845,0.762298470442,0.429207479964,0.92
8230,0.717128676471,0.713527405676,0.658823529412,0.600183823529,0.846,0.842419117647,0.815783600084,0.762557077626,0.322610294118,0.831,0.891568014706,0.880971383499,0.793706293706,0.25,0.856,0.883913602941,0.867008269579,0.800362154821,0.284926470588,0.878
8231,0.70746680286,0.72177544928,0.65811965812,0.556690500511,0.823,0.819372829418,0.797247164927,0.769585253456,0.338100102145,0.828,0.881516853933,0.877075041311,0.805970149254,0.270684371808,0.843,0.881086823289,0.87404926978,0.817272727273,0.297242083759,0.893
8232,0.723756398104,0.738826820027,0.66197843413,0.579146919431,0.827,0.850390521327,0.831301602639,0.770013882462,0.308056872038,0.827,0.911552606635,0.905733790775,0.813051146384,0.231279620853,0.874,0.904265402844,0.88993291912,0.824379232506,0.272985781991,0.907
8233,0.759121031746,0.765511004754,0.690626517727,0.529761904762,0.833,0.837674603175,0.817798113009,0.766227871085,0.353174603175,0.843,0.902987103175,0.902435771484,0.805786935555,0.25496031746,0.859,0.87466765873,0.866867248677,0.80053428317,0.330357142857,0.894
8234,0.755449079755,0.780114112714,0.736942980355,0.530061349693,0.876,0.851769325153,0.865252831149,0.801512287335,0.326380368098,0.843,0.90187607362,0.91426690069,0.839749328559,0.273619631902,0.891,0.877782822086,0.885657595258,0.836380255941,0.323926380368,0.912
8235,0.746200488998,0.774114291426,0.713713713714,0.512224938875,0.834,0.834474327628,0.828754167298,0.79257849667,0.325183374083,0.831,0.906490220049,0.916520617501,0.849477035016,0.249388753056,0.868,0.892728606357,0.897410207614,0.849769585253,0.290953545232,0.915
8236,0.76958076564,0.775062407478,0.698337292162,0.539682539683,0.847,0.845593837535,0.840513373047,0.754984492689,0.376283846872,0.848,0.917181139122,0.911559023095,0.797285835454,0.275443510738,0.903,0.881905695612,0.86621088885,0.794707639778,0.371615312792,0.929
8237,0.736099000908,0.73247107352,0.663502610346,0.557674841054,0.827,0.811957311535,0.789178214386,0.731644482611,0.431425976385,0.848,0.892442325159,0.881745964104,0.777176176593,0.316984559491,0.879,0.865546775658,0.843975979885,0.781879194631,0.398728428701,0.926
8238,0.756024416136,0.779493962069,0.700618752975,0.544585987261,0.84,0.829088110403,0.805342347776,0.78041958042,0.322717622081,0.832,0.894297239915,0.896224921186,0.809713024283,0.263269639066,0.848,0.86576433121,0.86238530392,0.796579657966,0.343949044586,0.883
8239,0.747548611111,0.769593422824,0.711198428291,0.518518518519,0.844,0.825197916667,0.829910530973,0.778238819733,0.373842592593,0.839,0.897766203704,0.905510760962,0.82731277533,0.290509259259,0.879,0.876368055556,0.87889077922,0.828418230563,0.349537037037,0.922
8240,0.692009532888,0.696100213019,0.643119266055,0.594852240229,0.826,0.824102001907,0.786522128059,0.761248852158,0.327931363203,0.823,0.883134413727,0.869990228011,0.801393728223,0.269780743565,0.853,0.886633937083,0.869274359767,0.817485353763,0.285986653956,0.9
8241,0.742306776557,0.734783415579,0.674665436087,0.56684981685,0.849,0.839438644689,0.807575221247,0.758773878276,0.35989010989,0.852,0.892737179487,0.883460172303,0.787388155092,0.285714285714,0.874,0.864738095238,0.844402235934,0.788194444444,0.349816849817,0.904
8242,0.686716798593,0.674136478135,0.64358974359,0.627088830255,0.867,0.831678100264,0.799641736776,0.757385854969,0.336851363237,0.836,0.873300791557,0.852215113904,0.777032690696,0.304309586631,0.88,0.872357959543,0.845713340851,0.796840719614,0.316622691293,0.905
8243,0.760125,0.780080831289,0.715942028986,0.516891891892,0.859,0.840047297297,0.845402563435,0.788327929597,0.344594594595,0.846,0.892827702703,0.902358440948,0.816326530612,0.268018018018,0.86,0.868421171171,0.874324586924,0.81058877225,0.329954954955,0.885
8244,0.724871470302,0.737146842675,0.673303167421,0.590068159688,0.845,0.844829600779,0.805976832667,0.784295175024,0.271665043817,0.823,0.894437195716,0.885003018001,0.808473080318,0.243427458617,0.854,0.883837390458,0.869904175008,0.807481751825,0.2852969815,0.883
8245,0.786180652681,0.82119265953,0.731731240804,0.511655011655,0.861,0.832988344988,0.832374345683,0.788043478261,0.391608391608,0.867,0.88820979021,0.907062473951,0.808063102542,0.315850815851,0.865,0.838523310023,0.846222017241,0.792586054722,0.417249417249,0.895
8246,0.760393849206,0.78345623763,0.693423597679,0.522817460317,0.841,0.88714484127,0.873048515822,0.807000946074,0.253968253968,0.851,0.930311507937,0.930685449262,0.838478747204,0.203373015873,0.901,0.912049603175,0.901924936504,0.849840255591,0.246031746032,0.928
8247,0.752345744681,0.790258827755,0.69094488189,0.523404255319,0.824,0.85225106383,0.83901492182,0.791549295775,0.301063829787,0.838,0.915794680851,0.919947043757,0.829616413916,0.235106382979,0.873,0.897413829787,0.891569469339,0.833333333333,0.294680851064,0.916
8248,0.740439853076,0.75047145712,0.66759646676,0.573002754821,0.835,0.827265381084,0.790662286856,0.75408388521,0.373737373737,0.85,0.890017447199,0.882896440828,0.78032230704,0.296602387511,0.865,0.859898071625,0.836695087846,0.778540772532,0.375573921028,0.903
8249,0.756512526096,0.772700897491,0.698167791707,0.542797494781,0.841,0.831810020877,0.812960518406,0.77161055505,0.362212943633,0.846,0.895411273486,0.899803798467,0.806494076349,0.276617954071,0.859,0.864717118998,0.858275013065,0.798756108396,0.353862212944,0.894
8250,0.691719346049,0.693324824012,0.641194554238,0.617620345141,0.845,0.823529518619,0.775233177182,0.762335898597,0.327883742053,0.834,0.869581289737,0.852138331777,0.780238500852,0.297002724796,0.853,0.86521435059,0.838503807018,0.79203539823,0.320617620345,0.891
8251,0.730599052133,0.735723469021,0.670088660756,0.549763033175,0.839,0.8208,0.805994583639,0.754884547069,0.378199052133,0.841,0.889832227488,0.87967774734,0.788388725284,0.303317535545,0.88,0.871928909953,0.857829495604,0.796551724138,0.365876777251,0.922
8252,0.695779616725,0.681571919419,0.638596491228,0.621951219512,0.842,0.831094076655,0.778284212313,0.751811594203,0.324041811847,0.826,0.882024390244,0.859232321557,0.7864783911,0.275261324042,0.862,0.878427700348,0.849228920998,0.799468791501,0.297038327526,0.897
8253,0.729865641026,0.747938666626,0.684918793503,0.571282051282,0.848,0.832507692308,0.811678479635,0.775528978841,0.335384615385,0.836,0.892176410256,0.889560471131,0.807809110629,0.286153846154,0.875,0.874940512821,0.863484311801,0.810643015521,0.338461538462,0.911
8254,0.75130099728,0.755197641015,0.676894467689,0.545784224841,0.845,0.857980054397,0.829689493562,0.77641723356,0.311876699909,0.852,0.90794106981,0.898591244539,0.798971281612,0.256572982774,0.887,0.882205802357,0.863951873929,0.803680981595,0.319129646419,0.916
8255,0.767380208333,0.775053652414,0.712393566698,0.548958333333,0.867,0.831853125,0.833397783726,0.764837126283,0.398958333333,0.854,0.885865625,0.893183122225,0.791323210412,0.295833333333,0.86,0.847134375,0.845617808758,0.77841662981,0.383333333333,0.876
8256,0.752254598258,0.774677015838,0.684435982865,0.561471442401,0.836,0.864636011617,0.846751807951,0.782003710575,0.29912875121,0.841,0.920187802517,0.920796731834,0.818302976455,0.222652468538,0.88,0.899350435624,0.885701989385,0.820189274448,0.284607938045,0.905
8257,0.722410764873,0.726574260381,0.662639405204,0.581680830973,0.832,0.833217186025,0.803056664705,0.759090909091,0.340887629839,0.831,0.896458923513,0.887584818845,0.800173761946,0.263456090652,0.865,0.88403210576,0.866862810012,0.806394316163,0.311614730878,0.902
8258,0.705388638413,0.7025586355,0.646428571429,0.61045987376,0.837,0.814541929666,0.765610564307,0.747763864043,0.356176735798,0.83,0.874649233544,0.856767889066,0.777919320594,0.297565374211,0.852,0.862645626691,0.835778852788,0.78306416412,0.34265103697,0.892
8259,0.753705005325,0.748436313473,0.714694656489,0.544195953142,0.866,0.831020234292,0.832796453815,0.759946356728,0.411075612354,0.849,0.894963791267,0.898071166376,0.809523809524,0.304579339723,0.888,0.863340788072,0.860133503419,0.806310254163,0.372736954207,0.914
8260,0.763071076012,0.78989261981,0.690464547677,0.535044422507,0.82,0.847898321816,0.822010046063,0.774133949192,0.318854886476,0.836,0.920740375123,0.921003215454,0.81766004415,0.232971372162,0.872,0.892092793682,0.880957329642,0.811889973381,0.319842053307,0.911
8261,0.759240576497,0.78368602046,0.708374384236,0.531042128603,0.84,0.816759423503,0.82212464459,0.762673844773,0.419068736142,0.846,0.89500886918,0.904985856513,0.808362369338,0.305986696231,0.87,0.862410199557,0.861675548542,0.802452912834,0.394678492239,0.91
8262,0.74187372449,0.769473280226,0.714502273876,0.502551020408,0.834,0.809883928571,0.827610025951,0.78007518797,0.378826530612,0.826,0.89180994898,0.907731472155,0.838709677419,0.266581632653,0.847,0.882857142857,0.897555170213,0.836971667441,0.309948979592,0.893
8263,0.711438043478,0.727714238818,0.685927306617,0.588043478261,0.852,0.828275,0.816946558939,0.773654916512,0.346739130435,0.829,0.887317391304,0.889252387094,0.819106590004,0.28152173913,0.869,0.881375,0.874815515285,0.826146164321,0.30652173913,0.903
8264,0.729117194183,0.74496762479,0.641917293233,0.580838323353,0.803,0.843115483319,0.788366061938,0.756097560976,0.317365269461,0.836,0.9094893071,0.899519959278,0.790980052038,0.238665526091,0.857,0.888530367836,0.861209390038,0.792832167832,0.310521813516,0.901
8265,0.744317624882,0.738439438326,0.683200748713,0.556079170594,0.856,0.853521206409,0.840867526204,0.764523281596,0.367577756833,0.86,0.904684260132,0.899451306686,0.800341296928,0.286522148916,0.902,0.879298774741,0.861997179491,0.810225303293,0.340245051838,0.93
8266,0.737993562232,0.763805433289,0.681553398058,0.538626609442,0.824,0.804959227468,0.787098387762,0.766423357664,0.374463519313,0.834,0.878106223176,0.882804837291,0.799649276633,0.289699570815,0.832,0.857680257511,0.856571044103,0.793906810036,0.359442060086,0.881
8267,0.810525023607,0.82350426929,0.72628458498,0.492917847025,0.854,0.849774315392,0.844904190704,0.751911639762,0.441926345609,0.885,0.920398489141,0.920563659451,0.785270997104,0.322001888574,0.917,0.858228517469,0.844445721132,0.77387755102,0.461756373938,0.947
8268,0.694172353456,0.683253213406,0.63470927652,0.630796150481,0.84,0.811242344707,0.775637340239,0.730283224401,0.397200349956,0.833,0.869160979878,0.851536939166,0.76532769556,0.303587051619,0.849,0.861877515311,0.832472598314,0.77559912854,0.341207349081,0.881
8269,0.742517985612,0.749948042283,0.688130706391,0.523124357657,0.838,0.825097636177,0.813314394574,0.768531150523,0.360739979445,0.839,0.892192189106,0.889479180321,0.806744487678,0.283658787256,0.868,0.872474820144,0.867973692594,0.8095659876,0.343268242549,0.911
8270,0.75693271028,0.775769106582,0.676540850454,0.553271028037,0.823,0.832292523364,0.796484690661,0.759550561798,0.351401869159,0.843,0.900280373832,0.897649127925,0.789428076256,0.261682242991,0.85,0.86573364486,0.849012365227,0.779186707477,0.355140186916,0.887
8271,0.712156398104,0.715754950977,0.651118514993,0.579146919431,0.818,0.826021800948,0.801593321334,0.74798206278,0.372511848341,0.832,0.895994312796,0.889443845048,0.80069777584,0.265402843602,0.86,0.888600947867,0.872573317616,0.812611012433,0.306161137441,0.905
8272,0.697738508682,0.710717393852,0.657943925234,0.583248212462,0.829,0.797038815117,0.775992670007,0.751351351351,0.391215526047,0.826,0.871203268641,0.865691517803,0.795523030564,0.312563840654,0.852,0.868382022472,0.857000116398,0.805838124724,0.347293156282,0.904
8273,0.71219133574,0.706116225196,0.660816147433,0.608303249097,0.868,0.833340252708,0.808550099341,0.7563764292,0.370036101083,0.852,0.880571299639,0.867092157172,0.776343190337,0.322202166065,0.891,0.863694945848,0.837938676583,0.789022298456,0.361913357401,0.917
8274,0.7410409234,0.779310246417,0.677702044791,0.535152151102,0.816,0.85470409234,0.821830752787,0.801724137931,0.257082896118,0.833,0.910935991605,0.91302487562,0.830922242315,0.217208814271,0.851,0.898606505771,0.891503798961,0.833256351039,0.263378803778,0.898
8275,0.696138504155,0.694576590748,0.645454545455,0.598337950139,0.837,0.843441366574,0.81209951999,0.765296803653,0.320406278855,0.833,0.895140350877,0.882050469662,0.805543525336,0.265004616805,0.881,0.895543859649,0.874104835817,0.828418230563,0.276084949215,0.92
8276,0.782682989691,0.826885750874,0.743291139241,0.48324742268,0.848,0.872274484536,0.889544283771,0.818404307391,0.264175257732,0.832,0.931590206186,0.945204652497,0.866449511401,0.189432989691,0.879,0.912461340206,0.92219721328,0.861611374408,0.246134020619,0.905
8277,0.778823389021,0.790669275103,0.740331491713,0.482100238663,0.859,0.838706443914,0.852115599175,0.781776765376,0.400954653938,0.857,0.907558472554,0.918773246596,0.833773087071,0.299522673031,0.899,0.869063245823,0.876672732322,0.830022075055,0.377088305489,0.935
8278,0.744174301676,0.767584163923,0.702625298329,0.559776536313,0.853,0.83058547486,0.828833235387,0.77947295423,0.35530726257,0.839,0.886482681564,0.89762251831,0.810907465355,0.269273743017,0.845,0.866937430168,0.869383035202,0.803669724771,0.32625698324,0.87
8279,0.74728008089,0.778455820166,0.685301204819,0.554095045501,0.825,0.882422649141,0.853403329936,0.80817916261,0.220424671385,0.829,0.934267947422,0.935191686569,0.84940312213,0.173913043478,0.88,0.923847320526,0.914418902028,0.854876341577,0.21435793731,0.911
8280,0.762581372549,0.790330473473,0.69489894129,0.551960784314,0.833,0.863601960784,0.84462673363,0.780555555556,0.306862745098,0.841,0.928069607843,0.928497442368,0.82347749338,0.230392156863,0.895,0.900506862745,0.885339350911,0.822123893805,0.309803921569,0.925
8281,0.740311617807,0.735336890943,0.715740740741,0.56460369164,0.888,0.814121606949,0.814932648787,0.75652173913,0.465798045603,0.867,0.871508143322,0.878440261582,0.791596638655,0.384364820847,0.896,0.82965689468,0.828810862931,0.789630259244,0.450597176982,0.924
8282,0.669399668325,0.656598265859,0.612627986348,0.636815920398,0.84,0.82677694859,0.766877587783,0.750892857143,0.32504145937,0.832,0.872141791045,0.84235180414,0.772252402842,0.29767827529,0.869,0.877207296849,0.839430150825,0.799301919721,0.301824212272,0.911
8283,0.725835329341,0.748187223447,0.667300380228,0.566866267465,0.826,0.832064870259,0.806418056823,0.769863013699,0.342315369261,0.838,0.89528742515,0.89411430706,0.805421950153,0.270459081836,0.861,0.881115768463,0.867152065133,0.811581291759,0.321357285429,0.905
8284,0.729469109948,0.740855429733,0.681297709924,0.568586387435,0.839,0.804669109948,0.787817212517,0.752888888889,0.419895287958,0.844,0.873304712042,0.878087821627,0.792027729636,0.317277486911,0.847,0.849795811518,0.841874934925,0.789265288165,0.381151832461,0.889
8285,0.711930327869,0.712192125402,0.678075855689,0.570696721311,0.848,0.8255,0.802714771462,0.76766743649,0.338114754098,0.826,0.886287909836,0.878893643659,0.81394335512,0.281762295082,0.871,0.880380122951,0.870994372373,0.822631342613,0.30737704918,0.911
8286,0.768771047228,0.783185563114,0.70794734276,0.515400410678,0.846,0.844592402464,0.845879940666,0.770477047705,0.373716632444,0.852,0.912433264887,0.91362506908,0.812419146184,0.280287474333,0.897,0.87998973306,0.873063240189,0.812527185733,0.363449691992,0.931
8287,0.730100194553,0.730075898486,0.673703533731,0.596303501946,0.853,0.799918287938,0.772576123684,0.741319444444,0.43579766537,0.851,0.854904669261,0.854715150035,0.763605442177,0.33560311284,0.831,0.822133268482,0.80633958998,0.753472222222,0.410505836576,0.861
8288,0.682561786085,0.695694286276,0.65157116451,0.610591900312,0.835,0.784763239875,0.769620968168,0.744852282901,0.415368639668,0.825,0.850173416407,0.849583407534,0.783289817232,0.318795430945,0.821,0.853483904465,0.84575019367,0.79006772009,0.341640706127,0.865
8289,0.711118251928,0.704009503975,0.640036314117,0.586118251928,0.827,0.809520994002,0.766550002638,0.731349719707,0.400171379606,0.84,0.888808054841,0.866165471695,0.771498771499,0.323050556984,0.889,0.873728363325,0.842154131656,0.785862785863,0.383890317052,0.941
8290,0.762538384845,0.774996586916,0.700189753321,0.538384845464,0.849,0.852863409771,0.832550311742,0.781968721251,0.319042871386,0.847,0.90872781655,0.907284468568,0.812227074236,0.256231306082,0.881,0.878823529412,0.868551100489,0.808340727595,0.329012961117,0.909
8291,0.771213333333,0.763219701032,0.689655172414,0.547555555556,0.861,0.845528888889,0.83613166036,0.738282870178,0.462222222222,0.89,0.899380444444,0.895578986842,0.765018389865,0.344,0.907,0.849613333333,0.825429105533,0.765281173594,0.446222222222,0.934
8292,0.754926900585,0.752570417218,0.692816635161,0.543859649123,0.856,0.82096588694,0.804888901224,0.750215331611,0.437621832359,0.868,0.883564327485,0.881960871193,0.779632721202,0.344054580897,0.883,0.842389863548,0.829169497218,0.777450567943,0.430799220273,0.92
8293,0.730437618147,0.72553959696,0.67216872994,0.586956521739,0.844,0.799304347826,0.761754034383,0.7374399301,0.417769376181,0.84,0.871368620038,0.861044806053,0.773434216057,0.329867674858,0.855,0.84086389414,0.820452640403,0.76726342711,0.40831758034,0.895
8294,0.733642463235,0.712598258688,0.678244972578,0.580882352941,0.861,0.820709558824,0.79827213747,0.734133790738,0.435661764706,0.854,0.887308823529,0.87518413517,0.779113137174,0.337316176471,0.897,0.856673713235,0.833921343167,0.78391959799,0.403492647059,0.93
8295,0.713019713262,0.705529624308,0.652193577567,0.579749103943,0.839,0.832063620072,0.795968108355,0.757316524088,0.336021505376,0.834,0.890832437276,0.872728602659,0.790855207451,0.282258064516,0.879,0.880826164875,0.858654580987,0.804537521815,0.320788530466,0.919
8296,0.743487551867,0.749739059521,0.693423597679,0.546680497925,0.839,0.835892116183,0.830433919439,0.763819095477,0.364107883817,0.834,0.905950207469,0.9063175093,0.818342151675,0.258298755187,0.875,0.887954356846,0.882131301108,0.820420958352,0.315352697095,0.909
8297,0.742889957265,0.764999659626,0.691381800674,0.55235042735,0.836,0.844730769231,0.822985679991,0.786485218207,0.308760683761,0.836,0.902762820513,0.907167520149,0.823741007194,0.240384615385,0.855,0.886604700855,0.881397525423,0.821641448877,0.290598290598,0.89
8298,0.763759954494,0.786632441888,0.712031558185,0.51763367463,0.841,0.812415244596,0.805891118613,0.77237619264,0.397042093288,0.847,0.883771331058,0.896402133285,0.807743070832,0.301478953356,0.847,0.848275312856,0.853459431166,0.795191451469,0.389078498294,0.888
8299,0.745987640449,0.789257573547,0.690274314214,0.529213483146,0.81,0.861913483146,0.839052115569,0.806293018682,0.234831460674,0.817,0.9285,0.934004935701,0.855281526291,0.175280898876,0.852,0.923524719101,0.924581931495,0.856330014225,0.216853932584,0.897
8300,0.725319223986,0.707812787016,0.661268556005,0.583774250441,0.855,0.835571428571,0.80381091297,0.750329091707,0.37037037037,0.851,0.887339506173,0.871684775484,0.779220779221,0.301587301587,0.884,0.866070546737,0.841025547929,0.788321167883,0.350970017637,0.914
8301,0.763,0.763418497706,0.7017208413,0.54816285998,0.85,0.80646673287,0.790064620322,0.738421955403,0.466732869911,0.859,0.885003972195,0.88523302473,0.778753659557,0.348560079444,0.877,0.837369414101,0.825232973712,0.768267223382,0.458788480636,0.915
8302,0.724894790603,0.732372199698,0.672068636797,0.575076608784,0.835,0.774326864147,0.770039016056,0.728209531988,0.491317671093,0.843,0.853735444331,0.858528770916,0.767599660729,0.35240040858,0.831,0.827003064351,0.82026758892,0.762068965517,0.433094994893,0.875
8303,0.751014634146,0.78185642057,0.705882352941,0.501219512195,0.832,0.785424390244,0.808183629765,0.762757385855,0.465853658537,0.847,0.868535365854,0.891191192884,0.805628847845,0.332926829268,0.837,0.841904878049,0.857207165225,0.800357302367,0.408536585366,0.888
8304,0.732498951782,0.738305095128,0.688007644529,0.558700209644,0.848,0.836625786164,0.833179767686,0.768320436959,0.367924528302,0.842,0.893398322851,0.896883645449,0.812196199735,0.269392033543,0.865,0.879507337526,0.874266500969,0.817194570136,0.309224318658,0.895
8305,0.669583333333,0.647090957325,0.638692579505,0.635767790262,0.857,0.763653558052,0.738264617456,0.709052631579,0.498127340824,0.838,0.820918539326,0.805482405548,0.748237245956,0.382958801498,0.825,0.814073033708,0.790307303654,0.755919070168,0.40543071161,0.866
8306,0.709487712665,0.707055930638,0.658834161771,0.611531190926,0.845,0.806503780718,0.773926055594,0.741692512184,0.394139886578,0.832,0.86906899811,0.858690513125,0.777113578138,0.309073724008,0.847,0.854512287335,0.834182230522,0.778264680105,0.359168241966,0.881
8307,0.776795811518,0.793441858826,0.717316230883,0.519371727749,0.84,0.830408376963,0.83367140655,0.758064516129,0.403141361257,0.843,0.914863874346,0.917706635335,0.81158167675,0.283769633508,0.891,0.876304712042,0.871073277938,0.80276219249,0.391623036649,0.926
8308,0.783875257732,0.810776029008,0.7168355041,0.511340206186,0.862,0.866428865979,0.852177197118,0.796028880866,0.340206185567,0.88,0.910156701031,0.915924618176,0.811206896552,0.29175257732,0.903,0.865357731959,0.857556692131,0.808842652796,0.375257731959,0.932
8309,0.752768935762,0.765132720601,0.686468646865,0.55033557047,0.844,0.858966442953,0.829222708726,0.78209227958,0.31447746884,0.854,0.911404602109,0.907737807329,0.811279826464,0.260786193672,0.892,0.883573346117,0.86609290037,0.814392277315,0.324065196548,0.925
8310,0.706701129453,0.675335864828,0.652457590257,0.616854908775,0.869,0.804760208514,0.764960622617,0.725042301184,0.437880104257,0.853,0.856827975673,0.835685011175,0.753161974704,0.358818418766,0.869,0.832340573414,0.800636041203,0.759430008382,0.405734144222,0.9
